"수계별(1)","수계별(2)",항목,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12
"기타","청초호",용존산소 DO (㎎/ℓ),8.3,7.5,7.6,9.7,7.7,6.4,5.6,9.4,8.2
"기타","청초호",수온 (℃),17.3,4.4,21.7,25.9,27.9,23.8,17.9,8.1,10.6
"기타","청초호",카드뮴 Cd (㎎/ℓ),0.00415,-,0.00029,-,-,0.00188,-,-,0.00138
"기타","청초호",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","청초호",납 Pb (㎎/ℓ),0.00000,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","청초호",6가크롬 Cr6+ (㎎/ℓ),0.000,-,0.000,-,-,0.000,-,-,0.000
"기타","청초호",비소 As (㎎/ℓ),0.00295,-,0.00856,-,-,0.00188,-,-,0.00644
"기타","청초호",수은 Hg (㎎/ℓ),0.0000000,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","매호",생물화학적산소요구량 BOD (㎎/ℓ),3.1,6.7,4.7,0.9,2.7,2.6,0.8,3.4,1.8
"기타","매호",용존산소 DO (㎎/ℓ),10.1,9.5,10.1,6.7,8.5,8.4,11.1,11.7,13.5
"기타","매호",수온 (℃),19.8,10.3,27.7,32.0,33.5,24.5,17.1,7.5,6.6
"기타","매호",카드뮴 Cd (㎎/ℓ),0.00552,-,0.00009,-,-,0.00039,-,-,0.00009
"기타","매호",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","매호",납 Pb (㎎/ℓ),0.00023,-,0.00000,-,-,0.00000,-,-,0.00295
"기타","매호",6가크롬 Cr6+ (㎎/ℓ),0.000,-,0.000,-,-,0.000,-,-,0.000
"기타","매호",비소 As (㎎/ℓ),0.00192,-,0.00559,-,-,0.00000,-,-,0.00000
"기타","매호",수은 Hg (㎎/ℓ),0.0000000,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","향호",생물화학적산소요구량 BOD (㎎/ℓ),2.7,3.4,2.6,3.7,1.9,3.3,1.7,4.2,1.8
"기타","향호",용존산소 DO (㎎/ℓ),11.3,7.9,8.3,10.0,8.4,9.1,10.0,11.1,14.0
"기타","향호",수온 (℃),17.9,9.6,26.7,31.3,32.0,24.8,18.5,9.9,7.2
"기타","향호",카드뮴 Cd (㎎/ℓ),0.00434,-,0.00013,-,-,0.00049,-,-,0.00060
"기타","향호",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","향호",납 Pb (㎎/ℓ),0.00085,-,0.00000,-,-,0.00000,-,-,0.00525
"기타","향호",6가크롬 Cr6+ (㎎/ℓ),0.000,-,0.000,-,-,0.000,-,-,0.000
"기타","향호",비소 As (㎎/ℓ),0.00000,-,0.00198,-,-,0.00000,-,-,0.00000
"기타","향호",수은 Hg (㎎/ℓ),0.0000000,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","감포댐",생물화학적산소요구량 BOD (㎎/ℓ),2.2,2.1,2.4,1.5,1.7,2.8,2.3,2.0,1.9
"기타","감포댐",용존산소 DO (㎎/ℓ),10.7,9.6,8.7,8.6,7.0,6.5,7.8,8.4,10.8
"기타","감포댐",수온 (℃),10.6,14.8,19.9,18.9,21.4,23.3,19.6,16.6,10.7
"기타","감포댐",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","감포댐",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","감포댐",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","감포댐",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","감포댐",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","감포댐",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","군위댐1",생물화학적산소요구량 BOD (㎎/ℓ),0.7,0.8,0.6,0.4,0.9,0.5,0.6,0.5,0.4
"기타","군위댐1",용존산소 DO (㎎/ℓ),11.6,8.7,8.2,4.7,5.6,4.3,5.4,6.2,6.1
"기타","군위댐1",수온 (℃),7.7,11.0,11.2,10.9,15.0,13.4,16.0,12.1,9.1
"기타","군위댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","군위댐1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","군위댐1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","군위댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","군위댐1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","군위댐1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","군위댐2",생물화학적산소요구량 BOD (㎎/ℓ),0.8,0.8,0.5,0.6,0.6,0.8,0.7,0.5,0.4
"기타","군위댐2",용존산소 DO (㎎/ℓ),12.6,9.3,7.7,5.6,5.3,5.7,5.6,6.4,9.0
"기타","군위댐2",수온 (℃),8.9,5.1,13.5,14.4,18.7,19.3,15.6,13.3,10.1
"기타","군위댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","군위댐2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","군위댐2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","군위댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","군위댐2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","군위댐2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
